Date,HG_close,UUP_close,HG_log_ret,UUP_log_ret,HG_lag1,UUP_lag1,HG_lag2,UUP_lag2,HG_lag3,UUP_lag3,HG_lag5,UUP_lag5,HG_lag10,UUP_lag10,HG_vol20
2007-03-29,0.49680837078153245,0.332970209351092,0.008159267479571157,0.0012070027759440193,0.49001769925259026,0.33021344874925607,0.49028930798059495,0.33021344874925607,0.5098465611446683,0.33113243994184893,0.49436376270696886,0.32469971456964153,0.4719543588538034,0.34124027818065716,0.20720599089131342
2007-03-30,0.5150075155443217,0.32561891873817705,0.02154428999942291,-0.003221886017354491,0.49680837078153245,0.332970209351092,0.49001769925259026,0.33021344874925607,0.49028930798059495,0.33021344874925607,0.49477117579897584,0.33848394353070654,0.4783376820519994,0.332970209351092,0.19984868132717842
2007-04-02,0.523292164599811,0.33113243994184893,0.009655772557617218,0.002417410483550284,0.5150075155443217,0.32561891873817705,0.49680837078153245,0.332970209351092,0.49001769925259026,0.33021344874925607,0.5098465611446683,0.33113243994184893,0.4807822901265629,0.34491560402320065,0.1884419054128912
2007-04-03,0.5600978024561356,0.3338889875677422,0.04180448432096777,0.0012064241607903435,0.523292164599811,0.33113243994184893,0.5150075155443217,0.32561891873817705,0.49680837078153245,0.332970209351092,0.49028930798059495,0.33021344874925607,0.4844492669996691,0.33113243994184893,0.21293918155189412
2007-04-04,0.5799266643482135,0.33113243994184893,0.021817947089489982,-0.0012064241607901921,0.5600978024561356,0.3338889875677422,0.523292164599811,0.33113243994184893,0.5150075155443217,0.32561891873817705,0.49001769925259026,0.33021344874925607,0.48118976797983076,0.32469971456964153,0.2102397091219077
2007-04-05,0.5768029696923775,0.3237809363529913,-0.0034056097979333943,-0.0032245767416968535,0.5799266643482135,0.33113243994184893,0.5600978024561356,0.3338889875677422,0.523292164599811,0.33113243994184893,0.49680837078153245,0.332970209351092,0.49436376270696886,0.32469971456964153,0.21187596480827858
2007-04-09,0.6110281303488754,0.33848394353070654,0.03669600055275331,0.006438789000349728,0.5768029696923775,0.3237809363529913,0.5799266643482135,0.33113243994184893,0.5600978024561356,0.3338889875677422,0.5150075155443217,0.32561891873817705,0.49477117579897584,0.33848394353070654,0.21063471270637985
2007-04-10,0.6164606934765333,0.33113243994184893,0.005702890021498595,-0.003214212258652927,0.6110281303488754,0.33848394353070654,0.5768029696923775,0.3237809363529913,0.5799266643482135,0.33113243994184893,0.523292164599811,0.33113243994184893,0.5098465611446683,0.33113243994184893,0.2074368584575872
2007-04-11,0.6323509697675005,0.33113243994184893,0.01649668760394006,0.0,0.6164606934765333,0.33113243994184893,0.6110281303488754,0.33848394353070654,0.5768029696923775,0.3237809363529913,0.5600978024561356,0.3338889875677422,0.49028930798059495,0.33021344874925607,0.2001861519764201
2007-04-12,0.609941630675596,0.3173484239567266,-0.02334405514553406,-0.006054612748265439,0.6323509697675005,0.33113243994184893,0.6164606934765333,0.33113243994184893,0.6110281303488754,0.33848394353070654,0.5799266643482135,0.33113243994184893,0.49001769925259026,0.33021344874925607,0.22489713959700114
2007-04-13,0.6198560616216349,0.3164294327641337,0.010395245453521006,-0.00040497227666565276,0.609941630675596,0.3173484239567266,0.6323509697675005,0.33113243994184893,0.6164606934765333,0.33113243994184893,0.5768029696923775,0.3237809363529913,0.49680837078153245,0.332970209351092,0.17116640007535355
2007-04-16,0.620263474713642,0.30724058571791835,0.0004248683021158413,-0.0040582972938962404,0.6198560616216349,0.3164294327641337,0.609941630675596,0.3173484239567266,0.6323509697675005,0.33113243994184893,0.6110281303488754,0.33848394353070654,0.5150075155443217,0.32561891873817705,0.17279738949112483
2007-04-17,0.6591063723137838,0.30632180750126814,0.03969990522474048,-0.0004066898940070172,0.620263474713642,0.30724058571791835,0.6198560616216349,0.3164294327641337,0.609941630675596,0.3173484239567266,0.6164606934765333,0.33113243994184893,0.523292164599811,0.33113243994184893,0.19640102179449553
2007-04-18,0.6430802916588143,0.3035646209475469,-0.016189135293022645,-0.0012214406307872884,0.6591063723137838,0.30632180750126814,0.620263474713642,0.30724058571791835,0.6198560616216349,0.3164294327641337,0.6323509697675005,0.33113243994184893,0.5600978024561356,0.3338889875677422,0.21160382204030448
2007-04-19,0.6346598382393227,0.3035646209475469,-0.00861233226945658,0.0,0.6430802916588143,0.3035646209475469,0.6591063723137838,0.30632180750126814,0.620263474713642,0.30724058571791835,0.609941630675596,0.3173484239567266,0.5799266643482135,0.33113243994184893,0.2148775114182438
2007-04-20,0.6407714231869923,0.2952941261660964,0.006258222125599217,-0.0036728252195784724,0.6346598382393227,0.3035646209475469,0.6430802916588143,0.3035646209475469,0.6591063723137838,0.30632180750126814,0.6198560616216349,0.3164294327641337,0.5768029696923775,0.3237809363529913,0.21362419652628867
2007-04-23,0.6472905507491906,0.30724058571791835,0.0066326532732794196,0.0053009557443728685,0.6407714231869923,0.2952941261660964,0.6346598382393227,0.3035646209475469,0.6430802916588143,0.3035646209475469,0.620263474713642,0.30724058571791835,0.6110281303488754,0.33848394353070654,0.21226868729287357
2007-04-24,0.6254244291132953,0.3044833991641971,-0.02242281132296167,-0.001220943680911889,0.6472905507491906,0.30724058571791835,0.6407714231869923,0.2952941261660964,0.6346598382393227,0.3035646209475469,0.6591063723137838,0.30632180750126814,0.6164606934765333,0.33113243994184893,0.23011239599401134
2007-04-25,0.6349314469673273,0.3008080733216536,0.009810894637009472,-0.0016298376504769675,0.6254244291132953,0.3044833991641971,0.6472905507491906,0.30724058571791835,0.6407714231869923,0.2952941261660964,0.6430802916588143,0.3035646209475469,0.6323509697675005,0.33113243994184893,0.20878219156549455
2007-04-26,0.6083118487850463,0.3099973463197543,-0.027716720280717724,0.0040700478503153704,0.6349314469673273,0.3008080733216536,0.6254244291132953,0.3044833991641971,0.6472905507491906,0.30724058571791835,0.6346598382393227,0.3035646209475469,0.609941630675596,0.3173484239567266,0.23555617784505112
2007-04-27,0.6157816068952608,0.30264605570683933,0.007855475544111297,-0.003254655311284285,0.6083118487850463,0.3099973463197543,0.6349314469673273,0.3008080733216536,0.6254244291132953,0.3044833991641971,0.6407714231869923,0.2952941261660964,0.6198560616216349,0.3164294327641337,0.23553824507557114
2007-04-30,0.6231156254027341,0.298051099743875,0.007653152107245469,-0.0020397293263789452,0.6157816068952608,0.30264605570683933,0.6083118487850463,0.3099973463197543,0.6349314469673273,0.3008080733216536,0.6472905507491906,0.30724058571791835,0.620263474713642,0.30724058571791835,0.23044313726035842
2007-05-01,0.6432160960228166,0.3118349027530547,0.020679759184261633,0.006106278455540527,0.6231156254027341,0.298051099743875,0.6157816068952608,0.30264605570683933,0.6083118487850463,0.3099973463197543,0.6254244291132953,0.3044833991641971,0.6591063723137838,0.30632180750126814,0.23480390582199184
2007-05-02,0.6467472685319204,0.31367267216229777,0.0035891842835917716,0.0008113291664300287,0.6432160960228166,0.3118349027530547,0.6231156254027341,0.298051099743875,0.6157816068952608,0.30264605570683933,0.6349314469673273,0.3008080733216536,0.6430802916588143,0.3035646209475469,0.2046206157727542
2007-05-03,0.6694282163518297,0.3164294327641337,0.022751450618503824,0.0012158077906625714,0.6467472685319204,0.31367267216229777,0.6432160960228166,0.3118349027530547,0.6231156254027341,0.298051099743875,0.6083118487850463,0.3099973463197543,0.6346598382393227,0.3035646209475469,0.20541691246015414
